,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
PDGFB.5,1.85033260806002e-75,-0.700100043435976,0.018,0.237,2.64690079582985e-71,6,PDGFB
EBP,2.12980463827089e-75,-0.326915342397258,0.023,0.178,3.0466855350465e-71,6,EBP
SYMPK,2.5865557177547e-75,-0.417118538644079,0.016,0.185,3.70006795424809e-71,6,SYMPK
SRD5A3.1,2.86987886963695e-75,-0.299909404318405,0.023,0.171,4.10536172301566e-71,6,SRD5A3
RNF19B.1,3.43672118736931e-75,-0.419769835794916,0.023,0.194,4.9162296585318e-71,6,RNF19B
ANKH.1,4.22539022427943e-75,-0.267087197738545,0.031,0.175,6.04442071583173e-71,6,ANKH
CPPED1.3,4.64004867433723e-75,-0.448000039971865,0.018,0.193,6.63758962863941e-71,6,CPPED1
RRP12.2,8.60256553145455e-75,-0.558807250613282,0.018,0.212,1.23059699927457e-70,6,RRP12
TP53I11.6,1.34289252317428e-74,-0.716937770134893,0.015,0.229,1.9210077544008e-70,6,TP53I11
RIPK2.1,1.83245129356366e-74,-0.332297891657866,0.024,0.178,2.62132157544282e-70,6,RIPK2
RNASEH1,2.45874639935045e-74,-0.300202964615298,0.022,0.168,3.51723672427083e-70,6,RNASEH1
TMOD2.3,2.93809971671674e-74,-0.456340683157997,0.024,0.204,4.2029516447633e-70,6,TMOD2
POSTN.6,3.88804971441471e-74,-0.552955908025312,0.126,0.359,5.56185511647024e-70,6,POSTN
TBC1D17,4.77347355602751e-74,-0.322064148367609,0.023,0.173,6.82845392189736e-70,6,TBC1D17
PGF.4,5.25468211101318e-74,-0.409676434978612,0.043,0.229,7.51682275980435e-70,6,PGF
EMP3.3,6.27380771855842e-74,-0.440993814622169,0.046,0.235,8.97468194139783e-70,6,EMP3
LRRC28,6.67613911317303e-74,-0.306509963106286,0.024,0.173,9.55021700139403e-70,6,LRRC28
TRAF3IP2.1,2.40067845979563e-73,-0.32561738916051,0.019,0.164,3.43417053673766e-69,6,TRAF3IP2
EXOC3L2.4,3.68601043469275e-73,-0.36405178971114,0.039,0.208,5.27283792682797e-69,6,EXOC3L2
CXCL3.4,4.58719372670762e-73,-0.97035964859436,0.023,0.252,6.56198062605525e-69,6,CXCL3
THY1.4,4.63633042532536e-73,-0.841610587291007,0.007,0.219,6.63227067342793e-69,6,THY1
EVA1B,9.69204579210253e-73,-0.310605347321448,0.024,0.17,1.38644715056027e-68,6,EVA1B
NPC1.1,1.09344682410875e-72,-0.372625238361106,0.02,0.178,1.56417568188757e-68,6,NPC1
P2RY6.5,2.09826235506451e-72,-0.80778278446433,0.003,0.213,3.00156429891978e-68,6,P2RY6
CENPB.1,3.24214794373569e-72,-0.251623469290252,0.028,0.164,4.6378926335139e-68,6,CENPB
INHBB.3,3.67851187890209e-72,-0.375781461829311,0.028,0.184,5.26211124276944e-68,6,INHBB
WDR77,5.52265305137499e-72,-0.295707978832711,0.016,0.153,7.90015518999192e-68,6,WDR77
IFIH1,6.81359018425188e-72,-0.354426165018441,0.028,0.187,9.74684075857231e-68,6,IFIH1
TSC22D4.1,1.14159918309684e-71,-0.264992010092928,0.019,0.151,1.63305763142003e-67,6,TSC22D4
ELN.4,1.30142440218917e-71,-0.357755471173163,0.035,0.194,1.86168760733161e-67,6,ELN
HMGA1.1,8.09545030936916e-71,-0.311669721453028,0.03,0.177,1.15805416675526e-66,6,HMGA1
DNAJA4.2,9.11796489793963e-71,-0.532765752201007,0.026,0.216,1.30432487865026e-66,6,DNAJA4
UTP6,9.50546662081267e-71,-0.285018415098033,0.022,0.159,1.35975700010725e-66,6,UTP6
MSMO1.1,9.84677335730907e-71,-0.32860624633545,0.03,0.181,1.40858092876306e-66,6,MSMO1
SLC27A3.2,1.08804616651461e-70,-0.481334280938869,0.016,0.193,1.55645004119915e-66,6,SLC27A3
SLC35C2,1.13871930329674e-70,-0.415359691348699,0.012,0.174,1.62893796336599e-66,6,SLC35C2
DUSP12,1.17636748437326e-70,-0.278782043095007,0.02,0.156,1.68279368639595e-66,6,DUSP12
CH25H.3,1.20216421812206e-70,0.390692905921499,0.09,0.12,1.7196959140236e-66,6,CH25H
BMP2.3,1.27089380258099e-70,-0.561168914162596,0.02,0.206,1.81801358459211e-66,6,BMP2
PLA2G4C.1,1.82995215744984e-70,-0.363875728656862,0.018,0.168,2.61774656123199e-66,6,PLA2G4C
CASC15.3,3.66357758029021e-70,-0.550299355871235,0.019,0.212,5.24074772860515e-66,6,CASC15
SCO2,1.40296148586236e-69,-0.308059572289875,0.02,0.164,2.00693640552611e-65,6,SCO2
HELZ2,1.51941397646801e-69,-0.256379128838157,0.026,0.158,2.17352169333748e-65,6,HELZ2
CPNE5.5,2.22425405560626e-69,-0.610415478864597,0.005,0.189,3.18179542654476e-65,6,CPNE5
FAM136A,2.41992554812816e-69,-0.366031660415007,0.015,0.165,3.46170349659733e-65,6,FAM136A
SMG5,2.66218412887767e-69,-0.297144047701044,0.026,0.166,3.8082543963595e-65,6,SMG5
CNTNAP3B.4,3.06569454062124e-69,-0.358410109668581,0.034,0.196,4.38547604035868e-65,6,CNTNAP3B
TNFRSF12A.4,3.71948673718238e-69,-0.734782314583336,0.013,0.227,5.3207257775394e-65,6,TNFRSF12A
MMP15.3,7.58441267714485e-69,-0.310682291280244,0.024,0.165,1.08495023346557e-64,6,MMP15
LTBP1.3,8.9033195563707e-69,-0.469665864697379,0.015,0.184,1.27361986253883e-64,6,LTBP1
SERINC2.2,1.24683759571833e-68,-0.280586205396634,0.022,0.154,1.78360118067507e-64,6,SERINC2
APCDD1.5,1.30376217914564e-68,-0.832609877915542,0.009,0.221,1.86503179726783e-64,6,APCDD1
IFIT3.3,1.74625919199859e-68,-0.534078038985433,0.043,0.241,2.49802377415398e-64,6,IFIT3
MFAP2.5,2.00777694392917e-68,-0.876341628279372,0.001,0.203,2.87212491829068e-64,6,MFAP2
RBP1.3,2.8632764969688e-68,-0.454991439930283,0.031,0.204,4.09591702891386e-64,6,RBP1
VPS37C,3.85217374877768e-68,-0.271626550938783,0.018,0.144,5.51053454762647e-64,6,VPS37C
PLA1A.5,4.11537376140941e-68,-0.504761571030799,0.031,0.206,5.88704216569616e-64,6,PLA1A
EFEMP2.5,4.45013425559762e-68,-0.495813086311417,0.007,0.173,6.36591705263239e-64,6,EFEMP2
AGPAT4,6.06242343784571e-68,-0.262094185969865,0.02,0.15,8.67229672783829e-64,6,AGPAT4
RFX2.3,1.8955503719057e-67,-0.585311475701323,0.008,0.189,2.7115848070111e-63,6,RFX2
EPB41L2.2,1.98433983011078e-67,-0.323971217771987,0.027,0.175,2.83859812697347e-63,6,EPB41L2
XXYLT1.2,2.07589331979825e-67,-0.301955405217657,0.022,0.164,2.96956539397139e-63,6,XXYLT1
WIPI1.3,3.79433522582146e-67,-0.393915132349414,0.016,0.169,5.4277965405376e-63,6,WIPI1
MXD4.1,6.72255805892842e-67,-0.300524712318272,0.022,0.159,9.61661930329711e-63,6,MXD4
PLPPR2,8.23653945935523e-67,-0.256982664776458,0.022,0.148,1.17823696966077e-62,6,PLPPR2
UGGT1,1.07957963050353e-66,-0.310073175265613,0.024,0.166,1.5443386614353e-62,6,UGGT1
PLEKHM2.1,1.47824357235743e-66,-0.298222362530982,0.018,0.149,2.11462743025731e-62,6,PLEKHM2
FBLIM1.6,1.92890171297521e-66,-0.768480843214541,0.001,0.201,2.75929390041104e-62,6,FBLIM1
FADS1.4,4.85635108649428e-66,-0.359086280398945,0.012,0.152,6.94701022923006e-62,6,FADS1
ADAM9,6.3991915387315e-66,-0.4534292224859,0.015,0.181,9.15404349615541e-62,6,ADAM9
ACKR3.1,1.2956524832618e-65,-0.680396431852438,0.005,0.186,1.853430877306e-61,6,ACKR3
ZDHHC13.2,2.1807762289839e-65,-0.253509014634766,0.022,0.147,3.11960039556147e-61,6,ZDHHC13
PMPCA,3.07787908647565e-65,-0.348800465131033,0.023,0.173,4.40290603320342e-61,6,PMPCA
PGM1.1,3.57003569869382e-65,-0.250440065475742,0.019,0.144,5.10693606698151e-61,6,PGM1
OAS3.1,5.44526716900475e-65,-0.282022560252481,0.032,0.169,7.7894546852613e-61,6,OAS3
SLC39A4,6.15776934515194e-65,-0.25098249066109,0.02,0.142,8.80868904823985e-61,6,SLC39A4
ADPGK,7.94544027438761e-65,-0.290967445531231,0.027,0.166,1.13659523125115e-60,6,ADPGK
PNMA1,1.00558684647839e-64,-0.275043359689699,0.015,0.14,1.43849198388734e-60,6,PNMA1
INPP5D,1.95843317863218e-64,-0.283944501346209,0.024,0.157,2.80153866203334e-60,6,INPP5D
ELAC2,2.526256374718e-64,-0.29598354907555,0.018,0.151,3.61380974403409e-60,6,ELAC2
ARAF,2.63756515273989e-64,-0.352694904330944,0.026,0.181,3.77303695099441e-60,6,ARAF
PITRM1,4.02753768160199e-64,-0.278473365408344,0.022,0.151,5.76139265353164e-60,6,PITRM1
NOCT.4,7.38982664156831e-64,-0.40333649095478,0.019,0.171,1.05711470107635e-59,6,NOCT
SLC35E4,9.99976538262301e-64,-0.340310952681974,0.019,0.162,1.43046643798422e-59,6,SLC35E4
EIF2B5,1.00016618677355e-63,-0.26803400434145,0.031,0.168,1.43073773017956e-59,6,EIF2B5
SULT1C4.1,1.99665164479092e-63,-0.262391848545347,0.02,0.145,2.85621017787341e-59,6,SULT1C4
CAMK1D.1,6.46065595232014e-63,-0.273526711528679,0.024,0.152,9.24196833979396e-59,6,CAMK1D
ELL,7.4702883183479e-63,-0.281092079646588,0.022,0.152,1.06862474393967e-58,6,ELL
COG4,8.19270739820482e-63,-0.327623712141791,0.02,0.159,1.1719667933132e-58,6,COG4
PIGG,9.60805176235095e-63,-0.288359877500795,0.016,0.141,1.3744318046043e-58,6,PIGG
B4GALT7,1.14560843388374e-62,-0.321049509033653,0.016,0.154,1.63879286467069e-58,6,B4GALT7
R3HDM1,1.55326553752825e-62,-0.310404383413227,0.022,0.159,2.22194635143416e-58,6,R3HDM1
RABEP2,1.58278741725221e-62,-0.341784468213739,0.015,0.154,2.26417740037929e-58,6,RABEP2
ADAMTSL2.5,1.6010158357015e-62,-0.365121367450326,0.03,0.179,2.290253152971e-58,6,ADAMTSL2
LAMP3.6,3.18648440422699e-62,-0.722664629884146,0,0.182,4.55826594024671e-58,6,LAMP3
INTS1,3.54988356247143e-62,-0.268339631188272,0.019,0.144,5.07810843611538e-58,6,INTS1
DMTN.1,3.57755344378882e-62,-0.261046153187253,0.023,0.145,5.11769020133991e-58,6,DMTN
ARHGAP4.3,3.86273308253547e-62,-0.355013489384645,0.023,0.167,5.52563967456699e-58,6,ARHGAP4
RCE1,7.44144435841588e-62,-0.336007847126818,0.012,0.146,1.06449861547139e-57,6,RCE1
ZNF335,9.45577042773867e-62,-0.309905105040316,0.013,0.14,1.35264795968802e-57,6,ZNF335
GPX7.1,2.03604488688235e-61,-0.342536583981237,0.015,0.152,2.9125622106852e-57,6,GPX7
SMYD2.3,2.3007418515803e-61,-0.307170848579108,0.016,0.146,3.29121121868561e-57,6,SMYD2
LINC01235.3,2.60959414141942e-61,-0.61332365260938,0.012,0.188,3.73302441930048e-57,6,LINC01235
CCDC167.2,3.4222788028652e-61,-0.403976516448839,0.012,0.162,4.89556982749867e-57,6,CCDC167
EDN1.4,3.78500603100644e-61,-0.33011354292794,0.101,0.282,5.41445112735472e-57,6,EDN1
USP5,1.12540271806034e-60,-0.286985778307003,0.015,0.139,1.60988858818532e-56,6,USP5
DOK4,1.43595659188255e-60,-0.272949249615352,0.016,0.137,2.05413590468798e-56,6,DOK4
QPCT.3,2.06528377340813e-60,-0.558570629414527,0.004,0.172,2.95438843786033e-56,6,QPCT
DUS3L,3.41194231270807e-60,-0.265994377329804,0.018,0.141,4.8807834783289e-56,6,DUS3L
P3H4.1,3.98589709768078e-60,-0.405318640144281,0.008,0.152,5.70182579823236e-56,6,P3H4
EDNRB.4,5.0440738747785e-60,-0.451105834835101,0.032,0.194,7.21554767787065e-56,6,EDNRB
RAB34,5.3785734742466e-60,-0.425503099652815,0.011,0.161,7.69404935490977e-56,6,RAB34
COL13A1.5,7.90043741637368e-60,-0.699687494133595,0.005,0.186,1.13015757241226e-55,6,COL13A1
COQ9,8.9502034766502e-60,-0.287275170385901,0.019,0.146,1.28032660733481e-55,6,COQ9
CA2.5,3.08578907874703e-59,-0.782504968365157,0.009,0.192,4.41422127714762e-55,6,CA2
C1QB.1,5.26347910814504e-59,-0.587292654350943,0.009,0.165,7.52940686420148e-55,6,C1QB
ENTPD4,8.72408035572702e-59,-0.379872193509056,0.013,0.153,1.24797969488675e-54,6,ENTPD4
TNFRSF4.6,1.62948360053636e-58,-0.523445477122914,0.018,0.181,2.33097629056727e-54,6,TNFRSF4
AKT2,2.2549333542753e-58,-0.269335899637206,0.019,0.14,3.22568216329081e-54,6,AKT2
HOMER3.3,2.9229731383256e-58,-0.336768309455936,0.013,0.145,4.18131307437477e-54,6,HOMER3
SLC38A1.2,3.09770527958233e-58,-0.299718153970138,0.026,0.157,4.43126740244252e-54,6,SLC38A1
TRIP6.1,4.66298738287172e-58,-0.386978941845843,0.013,0.157,6.670403451198e-54,6,TRIP6
ATP13A1,5.82157366419864e-58,-0.286151522962596,0.018,0.142,8.32776112663616e-54,6,ATP13A1
MTFP1,5.99591973863587e-58,-0.390551200817268,0.013,0.16,8.57716318611862e-54,6,MTFP1
ADAMTSL1.2,8.2505732673051e-58,-0.280551377951089,0.02,0.143,1.18024450588799e-53,6,ADAMTSL1
OCEL1,1.56192663823514e-57,-0.266062669759976,0.018,0.137,2.23433605599537e-53,6,OCEL1
CDKN3.6,2.14349461256394e-57,-0.270036769165808,0.023,0.142,3.06626904327271e-53,6,CDKN3
ZNF410,3.14235146680951e-57,-0.287840546261033,0.019,0.144,4.49513377327101e-53,6,ZNF410
ARHGEF10,4.32120601695843e-57,-0.252807273206337,0.022,0.142,6.18148520725903e-53,6,ARHGEF10
UBD.4,4.47337098104908e-57,-0.304578847757493,0.067,0.213,6.39915718839071e-53,6,UBD
CCDC80.4,7.56794742184017e-57,-0.345399787720751,0.02,0.154,1.08259487869424e-52,6,CCDC80
MED25,9.54186632526006e-57,-0.259572131988239,0.016,0.133,1.36496397782845e-52,6,MED25
IGFBP5.6,1.39365417823729e-56,-1.21091807902182,0.009,0.192,1.99362230196845e-52,6,IGFBP5
TAF1C.1,2.23734528698903e-56,-0.273522906994896,0.02,0.138,3.20052243303781e-52,6,TAF1C
VCAN.5,2.49101274651412e-56,-0.761557286853608,0.004,0.173,3.56339373388845e-52,6,VCAN
OTUD7B,3.18626548679248e-56,-0.28335221070785,0.016,0.136,4.55795277885664e-52,6,OTUD7B
ITGA8.3,4.18191610568284e-56,-0.372098813063045,0.013,0.143,5.9822309891793e-52,6,ITGA8
LYVE1.4,4.68604740165701e-56,-0.691628097104136,0.005,0.17,6.70339080807035e-52,6,LYVE1
PIGQ,7.08125887264258e-56,-0.271744494471711,0.013,0.13,1.01297408173152e-51,6,PIGQ
ARHGEF28.2,1.84183835261237e-55,-0.269557143607065,0.026,0.147,2.63474976341199e-51,6,ARHGEF28
SMG9,2.74664644196974e-55,-0.250003766248023,0.012,0.118,3.92907773523772e-51,6,SMG9
MT1X.3,5.07299470814761e-55,-0.289705185396975,0.088,0.239,7.25691893000516e-51,6,MT1X
HMOX1.5,7.37548693622262e-55,-0.516335850520746,0.03,0.189,1.05506340622665e-50,6,HMOX1
SPECC1L.1,1.02275150994406e-54,-0.278752356190591,0.018,0.136,1.46304603497498e-50,6,SPECC1L
CHPF2.1,2.84579182975336e-54,-0.27267178498682,0.013,0.128,4.07090521246219e-50,6,CHPF2
LCP2.3,4.03187151274114e-54,-0.496676668313835,0.004,0.152,5.7675921989762e-50,6,LCP2
PLD1,4.89597976660994e-54,-0.271125321846153,0.018,0.135,7.00369905613553e-50,6,PLD1
GPR107,7.63260083851504e-54,-0.286514540797648,0.018,0.138,1.09184354994958e-49,6,GPR107
MTHFD1L,8.51029047567037e-54,-0.26079249398109,0.016,0.128,1.21739705254465e-49,6,MTHFD1L
AP5Z1,9.43619273186187e-54,-0.279125222523716,0.013,0.128,1.34984737029284e-49,6,AP5Z1
S100A3.4,1.25952039141316e-53,-0.574647921726755,0.005,0.164,1.80174391991653e-49,6,S100A3
HIVEP2,1.55544512313902e-53,-0.257344906688886,0.019,0.132,2.22506424865036e-49,6,HIVEP2
FAHD2A,2.08947322331713e-53,-0.271594306343114,0.013,0.125,2.98899144595516e-49,6,FAHD2A
ALPK3.4,2.30152822582488e-53,-0.52688501974948,0.004,0.158,3.2923361270425e-49,6,ALPK3
ICAM3,2.33981650897043e-53,-0.276526671428147,0.011,0.12,3.34710751608221e-49,6,ICAM3
ROBO3.2,3.07834310861103e-53,-0.281918592101654,0.019,0.136,4.40356981686808e-49,6,ROBO3
SMOX.1,5.90227122124358e-53,-0.40981326903529,0.008,0.144,8.44319898198894e-49,6,SMOX
PLEKHJ1.1,9.97805819642235e-53,-0.352082840773265,0.02,0.159,1.42736122499822e-48,6,PLEKHJ1
WDR37,1.33514607913892e-52,-0.412149510184061,0.011,0.148,1.90992646620822e-48,6,WDR37
IFIT1.3,1.73494309988706e-52,-0.529866753014697,0.026,0.185,2.48183610438844e-48,6,IFIT1
HLA-DQA2.5,2.5580568689745e-52,-0.255591697357608,0.026,0.128,3.65930035106802e-48,6,HLA-DQA2
ATG7,3.62799280466161e-52,-0.284447649283927,0.016,0.132,5.18984370706844e-48,6,ATG7
GEM.6,3.89161487612125e-52,-0.502037935223236,0.026,0.177,5.56695508029145e-48,6,GEM
ARG2.2,4.00766817991448e-52,-0.370514583561752,0.008,0.132,5.73296933136767e-48,6,ARG2
PLEKHG5.2,5.30224053896641e-52,-0.319285941892578,0.019,0.144,7.58485509099145e-48,6,PLEKHG5
PTK7.1,6.47154463687033e-52,-0.342763024985418,0.011,0.136,9.257544603043e-48,6,PTK7
EFHC1.1,2.66181399891111e-51,-0.2989397229185,0.016,0.134,3.80772492544234e-47,6,EFHC1
S100A4.4,2.67606243380538e-51,-0.403065936600548,0.042,0.188,3.8281073115586e-47,6,S100A4
ABLIM2,3.61223626623909e-51,-0.290231039180328,0.016,0.132,5.16730397885502e-47,6,ABLIM2
CDR2L,3.71047492369122e-51,-0.308123585868441,0.016,0.137,5.3078343783403e-47,6,CDR2L
CCDC86,4.0671594284343e-51,-0.325017584004112,0.009,0.128,5.81807156237527e-47,6,CCDC86
CPE.4,6.13116922093548e-51,0.50509785513545,0.131,0.13,8.77063757054821e-47,6,CPE
OAS1.3,9.18277303249669e-51,-0.410656638385021,0.02,0.16,1.31359568229865e-46,6,OAS1
NBPF1,9.19353379603258e-51,-0.254343533020246,0.016,0.123,1.31513500952246e-46,6,NBPF1
MEDAG.4,1.19693172999132e-50,-0.447443778772253,0.012,0.149,1.71221083975259e-46,6,MEDAG
TSPAN5.3,1.20432051274852e-50,-0.565535061114496,0.005,0.158,1.72278049348676e-46,6,TSPAN5
ST3GAL4,2.41882129289454e-50,-0.330619034695083,0.011,0.134,3.46012385948564e-46,6,ST3GAL4
EPS15L1,6.73200776587917e-50,-0.250599759378825,0.016,0.124,9.63013710909016e-46,6,EPS15L1
CSF3.5,1.04470951071883e-49,-0.893143921047414,0.046,0.233,1.49445695508329e-45,6,CSF3
SH3PXD2B.1,1.09670387747515e-49,-0.280669225631596,0.013,0.123,1.56883489672821e-45,6,SH3PXD2B
EPSTI1.1,1.51258594766378e-49,-0.391577520214474,0.016,0.149,2.16375419813304e-45,6,EPSTI1
APH1B.2,2.79213935144659e-49,-0.320947062884299,0.012,0.132,3.99415534224435e-45,6,APH1B
PTGDS.6,6.97022946813723e-49,-0.400536174557957,0.059,0.205,9.97091325417031e-45,6,PTGDS
CCDC28B.1,1.1297919298762e-48,-0.266613622690679,0.013,0.122,1.61616735568791e-44,6,CCDC28B
AAAS,1.26711284127473e-48,-0.274100885593584,0.012,0.119,1.8126049194435e-44,6,AAAS
FNDC4.2,1.71899388094491e-48,-0.328085235572801,0.012,0.128,2.45902074669169e-44,6,FNDC4
ABL1,1.81919197659181e-48,-0.35300832023228,0.012,0.137,2.60235412251458e-44,6,ABL1
TNK2.1,1.83263119160819e-48,-0.358456291350769,0.013,0.138,2.62157891959551e-44,6,TNK2
MICALL2.3,1.89469104606354e-48,-0.403542761439316,0.007,0.137,2.71035554139389e-44,6,MICALL2
NOMO1.1,3.60961835624294e-48,-0.308975769199903,0.012,0.129,5.16355905860553e-44,6,NOMO1
USP13.1,3.70385644306981e-48,-0.443200819321082,0.004,0.137,5.29836664181136e-44,6,USP13
CTIF,6.28418421148724e-48,-0.293715230137925,0.011,0.121,8.98952551453249e-44,6,CTIF
MAD1L1,1.05501580447474e-47,-0.260619247487942,0.013,0.121,1.50920010830111e-43,6,MAD1L1
NCKAP5L,1.10540595659773e-47,-0.335398567398098,0.012,0.133,1.58128322091306e-43,6,NCKAP5L
CACNA2D1.1,1.39483326512042e-47,-0.269834191693013,0.015,0.119,1.99530898575476e-43,6,CACNA2D1
SLC37A3,2.33764531392256e-47,-0.305404480398914,0.016,0.131,3.34400162156622e-43,6,SLC37A3
GRAP.3,3.51106909777899e-47,-0.317050026393802,0.009,0.122,5.02258434437284e-43,6,GRAP
GNA12,5.81916938216594e-47,-0.290504242296409,0.009,0.119,8.32432180118838e-43,6,GNA12
C15orf39.3,9.04412801989018e-47,-0.253706380941392,0.011,0.109,1.29376251324529e-42,6,C15orf39
UNC5B.6,1.12791307773794e-46,-0.382493211603045,0.019,0.143,1.61347965770412e-42,6,UNC5B
MAPKBP1,1.13969494589879e-46,-0.26332724309642,0.011,0.113,1.63033362010822e-42,6,MAPKBP1
SLC12A4,1.29383269100421e-46,-0.260389180020887,0.016,0.122,1.85082766448153e-42,6,SLC12A4
ADAMTS7.3,1.38098752262714e-46,-0.448827346615964,0.005,0.137,1.97550265111812e-42,6,ADAMTS7
SREBF1,1.4632651302646e-46,-0.27424495522754,0.013,0.12,2.09320076884351e-42,6,SREBF1
SYVN1,2.83283504030484e-46,-0.296846428528342,0.012,0.124,4.05237052515607e-42,6,SYVN1
DGKD.3,6.57764738145896e-46,-0.272832784423807,0.016,0.123,9.40932457917704e-42,6,DGKD
CHST1.2,7.5733022859663e-46,-0.259482268305598,0.013,0.115,1.08336089200748e-41,6,CHST1
GGA2,7.64857272433163e-46,-0.26251236496554,0.012,0.114,1.09412832821564e-41,6,GGA2
ITSN1.1,1.09920698146827e-45,-0.282634539102839,0.019,0.132,1.57241558699036e-41,6,ITSN1
CXCL8.4,1.44172780942413e-45,-0.756899102732528,0.008,0.155,2.06239163138122e-41,6,CXCL8
B9D2,1.6300102604338e-45,-0.305225721855063,0.008,0.115,2.33172967755055e-41,6,B9D2
GTF2IRD2B.1,2.5123909401143e-45,-0.304572221227524,0.015,0.131,3.59397523983351e-41,6,GTF2IRD2B
FJX1.4,1.56589943917325e-44,-0.410271733652477,0.012,0.137,2.24001914773733e-40,6,FJX1
LMNB2,5.06917718519839e-44,-0.283187270115819,0.012,0.118,7.2514579634263e-40,6,LMNB2
TP53INP2.2,5.40851489602625e-44,-0.339663006452105,0.008,0.123,7.73688055876555e-40,6,TP53INP2
UHRF1BP1L,6.32452625947526e-44,-0.268685829173504,0.011,0.111,9.04723481417935e-40,6,UHRF1BP1L
PDGFA.4,8.13914685281995e-44,-0.29592537971632,0.015,0.124,1.16430495729589e-39,6,PDGFA
DHRS3.1,1.03546615052668e-43,-0.255201225306965,0.022,0.125,1.48123432832842e-39,6,DHRS3
SLC31A1,1.03675896061277e-43,-0.278838829654505,0.011,0.114,1.48308369315657e-39,6,SLC31A1
CLCN7,2.02805557882838e-43,-0.254768444480347,0.013,0.112,2.901133505514e-39,6,CLCN7
MAP2K5,8.63202399408874e-43,-0.262182985230601,0.012,0.114,1.23481103235439e-38,6,MAP2K5
FHL2.1,1.50281015499106e-42,-0.39299026346014,0.007,0.125,2.14976992671471e-38,6,FHL2
ANKRD52,1.60050601458048e-42,-0.26875763434504,0.011,0.113,2.28952385385738e-38,6,ANKRD52
WFS1.2,2.03626272843384e-42,-0.290961034379496,0.012,0.114,2.9128738330246e-38,6,WFS1
PALLD.2,2.30258761148355e-42,-0.274079785169286,0.019,0.121,3.29385157822722e-38,6,PALLD
C1QTNF6,3.07800852134808e-42,-0.267769913493577,0.011,0.11,4.40309118978842e-38,6,C1QTNF6
SIAE,3.11083659557028e-42,-0.32823846688823,0.013,0.129,4.45005174996328e-38,6,SIAE
ESM1.6,3.11619289109e-42,-0.825068446313298,0,0.128,4.45771393070424e-38,6,ESM1
TBC1D10B,3.46075412494414e-42,-0.297715674706436,0.007,0.11,4.95060877573259e-38,6,TBC1D10B
GGH.4,4.42338604966947e-42,-0.460445670645664,0.003,0.126,6.32765374405218e-38,6,GGH
C1orf50,5.89012444183026e-42,-0.25708019075131,0.009,0.107,8.42582301403819e-38,6,C1orf50
BMX.4,7.64768326873894e-42,-0.273308381058459,0.016,0.116,1.09400109159311e-37,6,BMX
APEH,7.68076062531896e-42,-0.276981287548477,0.007,0.106,1.09873280745188e-37,6,APEH
SLC39A3,8.27543146416862e-42,-0.306735761550921,0.009,0.117,1.18380047094932e-37,6,SLC39A3
CREB5.3,1.10816641622037e-41,-0.319128915489126,0.012,0.119,1.58523205840324e-37,6,CREB5
TAGLN.4,1.74157385169984e-41,-0.482992097430783,0.023,0.153,2.49132139485662e-37,6,TAGLN
HAPLN1.6,1.36140552750948e-40,-0.733564926661945,0,0.123,1.94749060710231e-36,6,HAPLN1
PISD,1.9622071990601e-40,-0.299508696373663,0.012,0.118,2.80693739825548e-36,6,PISD
TXNRD2.1,4.72612654660836e-40,-0.275884040227286,0.009,0.108,6.76072402492326e-36,6,TXNRD2
MX2.2,9.59847354036011e-40,-0.365487880237985,0.016,0.129,1.37306163994851e-35,6,MX2
RASAL3,1.02077936794667e-39,-0.33840606807429,0.007,0.112,1.46022488584771e-35,6,RASAL3
DDAH1,1.32954966619999e-39,-0.324747616220628,0.004,0.107,1.90192079749908e-35,6,DDAH1
PDGFD.4,2.10728936758673e-39,-0.263558311464453,0.012,0.105,3.01447744033282e-35,6,PDGFD
EPS8L1.2,7.28384109434601e-39,-0.296289062915128,0.008,0.109,1.0419534685462e-34,6,EPS8L1
ZSWIM4,8.35352620176303e-39,-0.257964946075321,0.008,0.1,1.1949719231622e-34,6,ZSWIM4
RASSF2.2,2.09807967776983e-38,-0.316983824767286,0.007,0.108,3.00130297904974e-34,6,RASSF2
DKK3.5,3.83659104142316e-38,-0.611777592616857,0.004,0.128,5.48824348475584e-34,6,DKK3
TMEM233.2,6.30835987353807e-38,-0.287781214613577,0.009,0.105,9.02410879909621e-34,6,TMEM233
IL6.6,2.35076329999456e-37,-0.363810552452635,0.08,0.204,3.36276690064222e-33,6,IL6
APLN.5,2.65257288601523e-37,-0.668785501030673,0.001,0.121,3.79450551344478e-33,6,APLN
LPIN2.1,4.38093745397054e-37,-0.290858109171106,0.008,0.103,6.26693102790486e-33,6,LPIN2
PCCA.1,6.97924668798972e-37,-0.303731684522417,0.007,0.104,9.9838123871693e-33,6,PCCA
MMP1.4,1.85238395141e-36,-0.587873185439497,0,0.111,2.64983524249201e-32,6,MMP1
SOCS1.1,4.2765907999094e-36,-0.378742850063202,0.007,0.114,6.1176631392704e-32,6,SOCS1
CRY2,4.35738683345668e-36,-0.32814664423177,0.007,0.108,6.23324186525978e-32,6,CRY2
PPIF.1,1.48934394854378e-35,-0.349383497494833,0.004,0.104,2.13050651839188e-31,6,PPIF
FCN3.5,1.96770111595616e-35,-0.434458142737178,0.011,0.121,2.81479644637528e-31,6,FCN3
SPP1,2.04907710089414e-35,0.610597800169965,0.103,0.067,2.93120479282907e-31,6,SPP1
