,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
EGFL7,9.70526548492125e-60,0.353989132544634,0.916,0.805,1.38833822761799e-55,lymphatic,EGFL7
GNG11,1.00891427440746e-59,0.288967222210176,0.976,0.942,1.44325186953986e-55,lymphatic,GNG11
CPXM1,1.12240322017601e-59,0.320249749521465,0.119,0.011,1.60559780646178e-55,lymphatic,CPXM1
SLCO2B1,1.43754745353878e-59,0.611098060390344,0.246,0.064,2.05641163228723e-55,lymphatic,SLCO2B1
ACADS,1.8694888596556e-59,0.453887858548546,0.241,0.066,2.67430381373734e-55,lymphatic,ACADS
PRELID1,2.25374067734568e-59,0.467611229238838,0.835,0.652,3.22397603894299e-55,lymphatic,PRELID1
PTGFRN,2.56657464468931e-59,0.421676282248001,0.219,0.053,3.67148502922806e-55,lymphatic,PTGFRN
EDEM2,3.97965016863347e-59,0.549715919270194,0.415,0.171,5.69288956623017e-55,lymphatic,EDEM2
BMP2K,5.62739665606234e-59,0.503213727168544,0.298,0.098,8.04999091649717e-55,lymphatic,BMP2K
GLIS3,6.98786833272507e-59,0.450332241621376,0.266,0.081,9.99614564996321e-55,lymphatic,GLIS3
FBLN7,1.22660745391267e-58,0.491118025128175,0.235,0.06,1.75466196282207e-54,lymphatic,FBLN7
ARRDC4,2.01239768280678e-58,0.38256592896786,0.129,0.014,2.8787348852551e-54,lymphatic,ARRDC4
SV2B,3.36486617859862e-58,0.344847665642142,0.122,0.012,4.81344106848533e-54,lymphatic,SV2B
PDE4B1,3.65019585216057e-58,0.600897702060333,0.482,0.223,5.2216051665157e-54,lymphatic,PDE4B
HOXD10,5.74618106481942e-58,0.505810603545116,0.193,0.04,8.21991201322417e-54,lymphatic,HOXD10
UBE2L6,1.85723821758806e-57,0.560618355036006,0.702,0.442,2.65677927025972e-53,lymphatic,UBE2L6
DLG1,4.11430060205303e-57,0.52867977311494,0.343,0.129,5.88550701123686e-53,lymphatic,DLG1
RAB11A,4.58232255453217e-57,0.327257891735133,0.955,0.862,6.55501241425827e-53,lymphatic,RAB11A
C12orf57,7.10498364128979e-57,0.467412289900522,0.869,0.662,1.0163679098865e-52,lymphatic,C12orf57
ITGA91,8.52212407595995e-57,0.497773680055859,0.366,0.144,1.21908984906607e-52,lymphatic,ITGA9
RAB311,1.73868522577141e-56,0.531835272992404,0.577,0.304,2.487189215466e-52,lymphatic,RAB31
GNB5,7.03078384443431e-56,0.495340370664415,0.276,0.085,1.00575362894633e-51,lymphatic,GNB5
SCARB2,1.98510623069408e-55,0.563575423417245,0.684,0.426,2.83969446300788e-51,lymphatic,SCARB2
KANK3,2.13120275330634e-55,0.534401006811399,0.642,0.381,3.04868553860472e-51,lymphatic,KANK3
KHDRBS3,2.65738889539341e-55,0.393938084458875,0.128,0.015,3.80139481486028e-51,lymphatic,KHDRBS3
B3GNT8,3.01300810966375e-55,0.274159944288236,0.1,0.008,4.31010810087399e-51,lymphatic,B3GNT8
CDKL1,3.24834121096184e-55,0.342613492757405,0.102,0.008,4.64675210228091e-51,lymphatic,CDKL1
PDE7B,5.51701156643295e-55,0.501262494223068,0.295,0.102,7.89208504578234e-51,lymphatic,PDE7B
GPSM3,7.6107451211344e-55,0.506538324040053,0.341,0.125,1.08871708957828e-50,lymphatic,GPSM3
WASF3,8.3282024048127e-55,0.368881734562603,0.174,0.038,1.19134935400846e-50,lymphatic,WASF3
SPINT2,9.86390143064857e-55,0.289386301905967,0.113,0.013,1.41103109965428e-50,lymphatic,SPINT2
ERICH1,1.11451117872784e-54,0.528468043723702,0.585,0.327,1.59430824117018e-50,lymphatic,ERICH1
AFAP1L11,1.89383451603855e-54,0.54404142983716,0.583,0.313,2.70913027519315e-50,lymphatic,AFAP1L1
FAM200B,3.28898251629908e-54,0.514317930428258,0.453,0.211,4.70488948956583e-50,lymphatic,FAM200B
ITSN1,3.62868261817191e-54,0.455529164057191,0.307,0.113,5.19083048529492e-50,lymphatic,ITSN1
TMEM50A,3.71379218794579e-54,0.383451176504509,0.909,0.773,5.31257972485645e-50,lymphatic,TMEM50A
MPP1,3.86670019224504e-54,0.48919176128598,0.365,0.147,5.53131462500653e-50,lymphatic,MPP1
NUDT41,4.10765837093222e-54,0.612114648544483,0.55,0.33,5.87600529961854e-50,lymphatic,NUDT4
PRKCA,5.03738242352733e-54,0.331029698866598,0.112,0.011,7.20597555685584e-50,lymphatic,PRKCA
THEM61,6.12993990144995e-54,0.525599063064665,0.327,0.118,8.76887902902415e-50,lymphatic,THEM6
SMTN,1.19390995335495e-53,0.555289652860143,0.372,0.163,1.70788818827426e-49,lymphatic,SMTN
BLCAP,1.28347482129698e-53,0.570217680101155,0.448,0.206,1.83601073186534e-49,lymphatic,BLCAP
ARG2,1.36824450380078e-53,0.503142064434377,0.314,0.112,1.95727376268701e-49,lymphatic,ARG2
OAZ1,1.45689276143717e-53,0.297929538514248,0.932,0.863,2.08408509523587e-49,lymphatic,OAZ1
CTHRC11,2.98044249728978e-53,0.559735256959534,0.728,0.48,4.26352299237304e-49,lymphatic,CTHRC1
ADGRE5,3.30452906010714e-53,0.426690878421747,0.181,0.037,4.72712882048326e-49,lymphatic,ADGRE5
FAM126A,3.89658382105115e-53,0.52789380220629,0.384,0.162,5.57406315601367e-49,lymphatic,FAM126A
TLE1,4.69368123648928e-53,0.409533110158648,0.259,0.087,6.71431100879792e-49,lymphatic,TLE1
PROCR,5.40975304537058e-53,0.446910839358956,0.528,0.365,7.73865173140262e-49,lymphatic,PROCR
ALDH4A1,9.27620949701085e-53,0.339512546158231,0.144,0.022,1.3269617685474e-48,lymphatic,ALDH4A1
COQ2,1.10889444482227e-52,0.437801633752968,0.266,0.086,1.58627350331826e-48,lymphatic,COQ2
TRAPPC6A,1.36531832361874e-52,0.471734672356077,0.397,0.183,1.9530878619366e-48,lymphatic,TRAPPC6A
S100A16,2.67024912901445e-52,0.382484156233181,0.872,0.74,3.81979137905518e-48,lymphatic,S100A16
SH3GL11,2.74701942160783e-52,0.572773348761538,0.524,0.268,3.92961128261001e-48,lymphatic,SH3GL1
B3GNT5,3.68625448530244e-52,0.443276951788506,0.405,0.185,5.27318704122515e-48,lymphatic,B3GNT5
NDUFS7,3.80378550481226e-52,0.491753542477312,0.768,0.544,5.44131516463394e-48,lymphatic,NDUFS7
SLC27A3,8.93951053329437e-52,0.574735642361099,0.384,0.168,1.27879698178776e-47,lymphatic,SLC27A3
COMT1,1.06603571890274e-51,0.478935562655629,0.791,0.579,1.52496409589037e-47,lymphatic,COMT
POLR2L,1.2905234166407e-51,0.393676642377242,0.903,0.767,1.84609374750452e-47,lymphatic,POLR2L
ZFHX31,1.35699742594611e-51,0.546398375084572,0.463,0.222,1.94118481781591e-47,lymphatic,ZFHX3
STK32B,1.89327561708775e-51,0.422719281785648,0.17,0.034,2.70833077024402e-47,lymphatic,STK32B
MAGED11,3.82225576835228e-51,0.576748387956004,0.507,0.26,5.46773687662794e-47,lymphatic,MAGED1
MXD3,3.83716274563205e-51,0.287363585567069,0.109,0.012,5.48906130762665e-47,lymphatic,MXD3
SLC7A1,3.99974226256437e-51,0.500758708182067,0.329,0.13,5.72163130659833e-47,lymphatic,SLC7A1
ANXA5,4.18588169563462e-51,0.333199207814762,0.926,0.821,5.98790376560532e-47,lymphatic,ANXA5
DNAJC121,4.35186021348085e-51,0.393374744570714,0.183,0.043,6.22533603538436e-47,lymphatic,DNAJC12
NFATC1,4.5166535242277e-51,0.608386396331294,0.521,0.291,6.46107286640773e-47,lymphatic,NFATC1
TUBB,5.16965473189823e-51,0.330281364890896,0.926,0.834,7.39519109398041e-47,lymphatic,TUBB
CCNDBP1,6.62360375707322e-51,0.484313457683905,0.415,0.192,9.47506517449324e-47,lymphatic,CCNDBP1
PDGFA1,1.01536422164511e-50,0.457403293095437,0.291,0.105,1.45247851906334e-46,lymphatic,PDGFA
DOCK8,1.42015227347436e-50,0.401209988991605,0.178,0.04,2.03152782720507e-46,lymphatic,DOCK8
ADAM10,4.37640938869014e-50,0.51613643156688,0.694,0.455,6.26045363052125e-46,lymphatic,ADAM10
CEBPD1,4.43716897105893e-50,0.27669040035855,0.67,0.441,6.3473702130998e-46,lymphatic,CEBPD
C17orf58,4.82896038471498e-50,0.43059233806115,0.242,0.075,6.90782783033478e-46,lymphatic,C17orf58
EVA1A,8.13877295901036e-50,0.315725724385292,0.155,0.031,1.16425147178643e-45,lymphatic,EVA1A
FAM229B,1.21452697489474e-49,0.423873870450099,0.28,0.098,1.73738083758693e-45,lymphatic,FAM229B
ALDH21,1.3887222708284e-49,0.483878862888587,0.549,0.347,1.98656720842003e-45,lymphatic,ALDH2
PMVK1,1.90090718314634e-49,0.488079177071072,0.372,0.164,2.71924772549085e-45,lymphatic,PMVK
CCT5,2.16343115489373e-49,0.485543304177372,0.735,0.522,3.09478826707549e-45,lymphatic,CCT5
PGAP2,2.53640830323226e-49,0.367830140725394,0.232,0.075,3.62833207777374e-45,lymphatic,PGAP2
CEBPB,4.03939119836262e-49,0.579657133094227,0.337,0.133,5.77834910925773e-45,lymphatic,CEBPB
BMX1,8.56589299857004e-49,0.470461169956452,0.273,0.099,1.22535099344544e-44,lymphatic,BMX
SULF2,1.23994663482785e-48,0.517448206680732,0.675,0.42,1.77374366112124e-44,lymphatic,SULF2
IKBKE,1.4415857199352e-48,0.252448573531698,0.116,0.016,2.0621883723673e-44,lymphatic,IKBKE
SERPINB9,1.44305849025519e-48,0.46339293245183,0.442,0.215,2.06429517031004e-44,lymphatic,SERPINB9
ISG20,1.49034414471153e-48,0.590937600597227,0.474,0.233,2.13193729900984e-44,lymphatic,ISG20
TXNRD2,1.5123155087668e-48,0.498989562616536,0.267,0.091,2.1633673352909e-44,lymphatic,TXNRD2
RGS161,3.60456847395021e-48,0.519052655803073,0.788,0.549,5.15633520198578e-44,lymphatic,RGS16
RAC3,3.68877507162517e-48,0.251699159850564,0.11,0.014,5.27679273995981e-44,lymphatic,RAC3
RASGRP31,4.75521864869138e-48,0.381680345557463,0.577,0.356,6.80234027695303e-44,lymphatic,RASGRP3
SNCAIP,5.02059218367612e-48,0.361641507979431,0.139,0.023,7.18195711874869e-44,lymphatic,SNCAIP
CFL2,8.74445746927306e-48,0.502869405202946,0.475,0.237,1.25089464097951e-43,lymphatic,CFL2
MRPL14,9.41490516435202e-48,0.49233219634984,0.55,0.301,1.34680218376056e-43,lymphatic,MRPL14
INSIG2,1.16239780469408e-47,0.450193473065092,0.234,0.069,1.66281005961488e-43,lymphatic,INSIG2
UROS,1.89202634106708e-47,0.464061977359845,0.384,0.169,2.70654368089645e-43,lymphatic,UROS
P3H2,2.45359325273997e-47,0.492704555477601,0.236,0.076,3.50986514804452e-43,lymphatic,P3H2
TUBA1A,2.46420101869021e-47,0.405523795423186,0.86,0.752,3.52503955723635e-43,lymphatic,TUBA1A
NT5C,5.48205921145927e-47,0.461328531176832,0.409,0.195,7.84208570199248e-43,lymphatic,NT5C
BICD1,6.44800899734804e-47,0.463188913435543,0.316,0.123,9.22387687070637e-43,lymphatic,BICD1
SMAGP,8.41815757346907e-47,0.498834166452765,0.581,0.332,1.20421744088475e-42,lymphatic,SMAGP
DST1,1.09495067464166e-46,0.504479093978846,0.532,0.296,1.56632694007489e-42,lymphatic,DST
ZMYND8,1.49829538782885e-46,0.441977486254325,0.266,0.093,2.14331155228916e-42,lymphatic,ZMYND8
RHBDD2,1.68881657535548e-46,0.448495291118165,0.533,0.295,2.41585211104601e-42,lymphatic,RHBDD2
TNFRSF14,2.34029985882061e-46,0.514419958497061,0.618,0.366,3.34779894804288e-42,lymphatic,TNFRSF14
AGTRAP,3.71005168197772e-46,0.508910625050079,0.568,0.319,5.30722893106913e-42,lymphatic,AGTRAP
TOR3A,3.95657757809497e-46,0.368122078562246,0.362,0.169,5.65988422546486e-42,lymphatic,TOR3A
USP13,4.17089926372233e-46,0.468163835911243,0.297,0.118,5.9664713967548e-42,lymphatic,USP13
DSE,5.4877676611725e-46,0.341977594545805,0.16,0.035,7.85025163930726e-42,lymphatic,DSE
SNAI2,5.932991917655e-46,0.374372399975967,0.171,0.041,8.48714493820547e-42,lymphatic,SNAI2
FHIT,8.31532730090695e-46,0.347132757256756,0.161,0.037,1.18950757039474e-41,lymphatic,FHIT
BAIAP21,1.11020311851818e-45,0.492056760126484,0.473,0.248,1.58814556104026e-41,lymphatic,BAIAP2
CD1511,1.13260104333185e-45,0.325570728853087,0.932,0.828,1.62018579248621e-41,lymphatic,CD151
PALD11,1.38620578048466e-45,0.475951568015884,0.293,0.116,1.98296736898331e-41,lymphatic,PALD1
PAQR8,1.59270825709365e-45,0.404093278518755,0.18,0.045,2.27836916177247e-41,lymphatic,PAQR8
RND3,1.69386206484506e-45,0.501802527189953,0.278,0.101,2.42306968376086e-41,lymphatic,RND3
STRADA,1.98124433708116e-45,0.291515182859379,0.205,0.069,2.83417002419459e-41,lymphatic,STRADA
TBC1D8,2.25177608556484e-45,0.370384049800403,0.307,0.133,3.2211656904005e-41,lymphatic,TBC1D8
KLHL3,3.03817161929592e-45,0.401055878715137,0.265,0.098,4.34610450140281e-41,lymphatic,KLHL3
ZDHHC12,4.47450675542323e-45,0.386417707395703,0.318,0.133,6.40078191363293e-41,lymphatic,ZDHHC12
ACKR3,4.50223562423717e-45,0.501185733383806,0.367,0.162,6.44044806047128e-41,lymphatic,ACKR3
MED10,6.7685578829445e-45,0.468290824647703,0.656,0.413,9.68242205155211e-41,lymphatic,MED10
SMARCA1,7.98535511131549e-45,0.41570965864256,0.301,0.123,1.14230504867368e-40,lymphatic,SMARCA1
SLC43A3,8.01926596610977e-45,0.461388217531181,0.48,0.253,1.147155996452e-40,lymphatic,SLC43A3
STX111,8.76461937870521e-45,0.27719691630338,0.244,0.105,1.25377880212378e-40,lymphatic,STX11
SLPI,9.18692507278678e-45,0.607892438167422,0.163,0.036,1.31418963166215e-40,lymphatic,SLPI
BNIP3L,9.62117618192527e-45,0.460026787123457,0.635,0.404,1.37630925282441e-40,lymphatic,BNIP3L
CD91,9.76535496731451e-45,0.326344656239504,0.911,0.86,1.39693402807434e-40,lymphatic,CD9
MARK1,1.39978618917191e-44,0.319043063368495,0.11,0.016,2.00239414361041e-40,lymphatic,MARK1
B9D1,1.67191570834822e-44,0.368377317685982,0.189,0.049,2.39167542079213e-40,lymphatic,B9D1
CREG1,2.2511430291678e-44,0.478239341730288,0.453,0.229,3.22026010322454e-40,lymphatic,CREG1
CNKSR31,3.60711471184041e-44,0.379232678355286,0.61,0.376,5.15997759528771e-40,lymphatic,CNKSR3
PACSIN2,3.63416017613427e-44,0.426926130666243,0.397,0.206,5.19866613196007e-40,lymphatic,PACSIN2
POR,3.6951530819575e-44,0.472632644576262,0.425,0.215,5.2859164837402e-40,lymphatic,POR
SPSB1,4.69114625871661e-44,0.515917401322476,0.433,0.221,6.71068472309411e-40,lymphatic,SPSB1
SAT2,5.11195244400167e-44,0.462866152810784,0.652,0.405,7.31264797114439e-40,lymphatic,SAT2
PYGL,5.29885061645129e-44,0.330565942693019,0.165,0.041,7.58000580683357e-40,lymphatic,PYGL
DNAJB5,6.00842886902432e-44,0.335074039749205,0.136,0.025,8.59505749713928e-40,lymphatic,DNAJB5
RAB3IL1,7.19863450943477e-44,0.425577325346901,0.148,0.029,1.02976466657464e-39,lymphatic,RAB3IL1
RAB8A,8.62772962242621e-44,0.394011367327374,0.453,0.241,1.23419672248807e-39,lymphatic,RAB8A
CNN31,1.05601366119799e-43,0.313400999043607,0.904,0.801,1.51062754234372e-39,lymphatic,CNN3
MFSD10,1.76031204140662e-43,0.458554157143481,0.616,0.372,2.51812637523217e-39,lymphatic,MFSD10
PBXIP1,2.45667922853628e-43,0.318027379080381,0.333,0.16,3.51427963642115e-39,lymphatic,PBXIP1
AGAP2-AS1,3.22498158866737e-43,0.369016808459136,0.341,0.157,4.61333616258867e-39,lymphatic,AGAP2-AS1
DCTPP1,4.22053673677232e-43,0.43363409043287,0.475,0.254,6.0374778019528e-39,lymphatic,DCTPP1
GALNT1,4.25665836163376e-43,0.413497394800206,0.418,0.212,6.08914978631709e-39,lymphatic,GALNT1
AEBP1,5.29226525188044e-43,0.423787293827112,0.391,0.188,7.57058544281497e-39,lymphatic,AEBP1
MZT2A,6.57760660094911e-43,0.476562548030886,0.575,0.339,9.4092662426577e-39,lymphatic,MZT2A
PLA2G4C,6.61869406681402e-43,0.450727016292095,0.338,0.147,9.46804186257745e-39,lymphatic,PLA2G4C
GPRC5C,7.20980475822855e-43,0.380127919245873,0.144,0.029,1.03136257066459e-38,lymphatic,GPRC5C
SPECC1L,8.68698318823533e-43,0.345811255014604,0.282,0.119,1.24267294507706e-38,lymphatic,SPECC1L
HSD17B2,1.36738264150407e-42,0.330932939140611,0.114,0.017,1.95604086867157e-38,lymphatic,HSD17B2
NID11,1.7576675013078e-42,0.511851247481813,0.605,0.364,2.51434336062081e-38,lymphatic,NID1
INPP4B,2.14622194238929e-42,0.312888791344243,0.154,0.038,3.07017048858789e-38,lymphatic,INPP4B
ARRB2,2.2682607776382e-42,0.293762285816234,0.177,0.051,3.24474704241145e-38,lymphatic,ARRB2
GABARAPL11,2.30214079657253e-42,0.424059205776854,0.562,0.331,3.293212409497e-38,lymphatic,GABARAPL1
FBXO44,2.61024013374604e-42,0.302620327455014,0.145,0.033,3.73394851132371e-38,lymphatic,FBXO44
PHLDB3,3.17740951617537e-42,0.35096733844547,0.137,0.027,4.54528431288887e-38,lymphatic,PHLDB3
AGPAT5,3.74062963135346e-42,0.418019852113376,0.345,0.153,5.35097068765113e-38,lymphatic,AGPAT5
SYNE1,3.82037142258593e-42,0.477397153531016,0.442,0.235,5.46504132000917e-38,lymphatic,SYNE1
CDC42EP5,3.93416385279213e-42,0.496633936691484,0.375,0.178,5.62782139141914e-38,lymphatic,CDC42EP5
PPARG1,4.18485790360242e-42,0.456701763455932,0.189,0.05,5.98643923110326e-38,lymphatic,PPARG
MGAT5,6.16997532696132e-42,0.334223613283269,0.239,0.089,8.82614970521816e-38,lymphatic,MGAT5
RNASE4,6.20963758027714e-42,0.507863733513018,0.22,0.079,8.88288655858645e-38,lymphatic,RNASE4
SCCPDH,7.20597518478525e-42,0.38332414802435,0.442,0.235,1.03081475018353e-37,lymphatic,SCCPDH
MTUS11,7.63242923585703e-42,0.439761088314109,0.787,0.563,1.09181900218935e-37,lymphatic,MTUS1
MAP1LC3A,8.96377923783281e-42,0.44921874884965,0.712,0.489,1.28226861997198e-37,lymphatic,MAP1LC3A
FAM89A1,9.44291816553568e-42,0.384776697872244,0.216,0.073,1.35080944357988e-37,lymphatic,FAM89A
PAFAH2,9.84745533363123e-42,0.304775577064701,0.119,0.019,1.40867848547595e-37,lymphatic,PAFAH2
NUDT16,1.02974941308793e-41,0.405012584878883,0.421,0.217,1.47305653542228e-37,lymphatic,NUDT16
SYT1,1.36113488486886e-41,0.437053954778496,0.137,0.027,1.94710345280491e-37,lymphatic,SYT1
ARRDC2,1.74514991048712e-41,0.500736819038775,0.326,0.152,2.49643694695182e-37,lymphatic,ARRDC2
WASF1,2.73798719288444e-41,0.282481032415443,0.161,0.042,3.91669067942119e-37,lymphatic,WASF1
PHPT1,2.8813465007875e-41,0.460271774836316,0.717,0.49,4.12176616937652e-37,lymphatic,PHPT1
GALK1,3.86781045820928e-41,0.305362755524563,0.346,0.171,5.53290286046837e-37,lymphatic,GALK1
VSTM4,3.88249826221859e-41,0.330182125223483,0.114,0.018,5.5539137641037e-37,lymphatic,VSTM4
SLC5A3,4.15594869911843e-41,0.409732242678667,0.266,0.104,5.94508461408891e-37,lymphatic,SLC5A3
CTTNBP2,1.18987879853926e-40,0.359619531380835,0.133,0.03,1.70212162131041e-36,lymphatic,CTTNBP2
SNCG1,1.23663371315705e-40,0.501877305127373,0.623,0.449,1.76900452667117e-36,lymphatic,SNCG
TMEM25,1.28293663810133e-40,0.320915008728373,0.186,0.058,1.83524086080395e-36,lymphatic,TMEM25
CDKN2C,1.99835945665803e-40,0.445936933947888,0.171,0.049,2.85865320274931e-36,lymphatic,CDKN2C
ECHS1,2.67256276467346e-40,0.413777824463047,0.554,0.347,3.82310103486539e-36,lymphatic,ECHS1
MARCKSL11,2.68632584134475e-40,0.313890816224276,0.923,0.813,3.84278911604366e-36,lymphatic,MARCKSL1
OAF1,2.76696336972055e-40,0.477466359063624,0.53,0.326,3.95814110038524e-36,lymphatic,OAF
PLEKHJ1,3.02709267770088e-40,0.320792930812914,0.303,0.141,4.33025607545111e-36,lymphatic,PLEKHJ1
STARD7,3.17553051354499e-40,0.421955989539867,0.521,0.297,4.54259639962611e-36,lymphatic,STARD7
TMEM9,4.38870715626426e-40,0.338921220501175,0.412,0.225,6.27804558703602e-36,lymphatic,TMEM9
NFIA,6.19067774071904e-40,0.429185557154223,0.625,0.403,8.85576450809859e-36,lymphatic,NFIA
PIK3IP1,6.82843840017429e-40,0.341759014846864,0.176,0.053,9.76808113144932e-36,lymphatic,PIK3IP1
GABRE,1.05210845258674e-39,0.359936152832997,0.221,0.08,1.50504114142533e-35,lymphatic,GABRE
CETP,1.98365852848543e-39,0.372406184087776,0.229,0.081,2.8376235249984e-35,lymphatic,CETP
ADI1,2.03233392485413e-39,0.455678342418963,0.552,0.335,2.90725367950383e-35,lymphatic,ADI1
PCCA,2.77182224210426e-39,0.342431761704618,0.231,0.089,3.96509171733014e-35,lymphatic,PCCA
DPP4,3.64397356770138e-39,0.440681903434461,0.106,0.019,5.21270418859683e-35,lymphatic,DPP4
TMEM123,4.21657621618364e-39,0.428092928616583,0.755,0.54,6.0318122772507e-35,lymphatic,TMEM123
PCYOX1L,4.66953779202428e-39,0.311515487083291,0.16,0.043,6.67977381149073e-35,lymphatic,PCYOX1L
C16orf87,5.10294026554553e-39,0.37757439521076,0.281,0.118,7.29975604986288e-35,lymphatic,C16orf87
LINC00839,5.17537418856794e-39,0.295607493848557,0.133,0.028,7.40337277674643e-35,lymphatic,LINC00839
PXK,5.92371972463154e-39,0.384092778580896,0.277,0.116,8.47388106608542e-35,lymphatic,PXK
GSS,7.05306353250605e-39,0.37379000194211,0.366,0.18,1.00894073832499e-34,lymphatic,GSS
HIVEP3,7.95305626775427e-39,0.296812463782705,0.155,0.041,1.13768469910225e-34,lymphatic,HIVEP3
PRR5,1.88229820443221e-38,0.375249074383815,0.275,0.116,2.69262758144027e-34,lymphatic,PRR5
FUNDC2,2.48901671538766e-38,0.414493868834291,0.713,0.499,3.56053841136205e-34,lymphatic,FUNDC2
THSD11,2.83279597214409e-38,0.405194910218976,0.364,0.181,4.05231463815212e-34,lymphatic,THSD1
NR2F2-AS1,2.86320404511063e-38,0.400954807531267,0.159,0.041,4.09581338653076e-34,lymphatic,NR2F2-AS1
FSCN11,3.26753236701044e-38,0.412264404061422,0.806,0.641,4.67420505100843e-34,lymphatic,FSCN1
CALD12,4.22522457485799e-38,0.32004920444902,0.9,0.74,6.04418375433435e-34,lymphatic,CALD1
OSGEP,4.81638545042241e-38,0.371390499718281,0.353,0.186,6.88983938682926e-34,lymphatic,OSGEP
MID11,5.02047805352085e-38,0.385343493364541,0.387,0.198,7.18179385556158e-34,lymphatic,MID1
NBPF15,5.4824078681718e-38,0.378474808446946,0.388,0.199,7.84258445541976e-34,lymphatic,NBPF15
ARHGAP29,5.73571197031355e-38,0.343303958141756,0.894,0.758,8.20493597353353e-34,lymphatic,ARHGAP29
ABHD16A,6.05654171826261e-38,0.258016793593161,0.315,0.161,8.66388292797467e-34,lymphatic,ABHD16A
HCLS11,6.71459910061776e-38,0.424415727946366,0.464,0.255,9.60523401343371e-34,lymphatic,HCLS1
LPIN2,9.35708521583814e-38,0.366303416712697,0.23,0.088,1.33853104012565e-33,lymphatic,LPIN2
ZFP64,9.54697378911947e-38,0.270123928264932,0.15,0.04,1.36569460053354e-33,lymphatic,ZFP64
TECR,1.04138448499128e-37,0.410449966631408,0.7,0.473,1.48970050578003e-33,lymphatic,TECR
AKR1C31,1.31239685762226e-37,0.335057654069771,0.537,0.335,1.87738370482865e-33,lymphatic,AKR1C3
SLC38A2,1.48458510544777e-37,0.413499408525385,0.833,0.66,2.12369899334304e-33,lymphatic,SLC38A2
GAS61,1.53336432931184e-37,0.454780088573514,0.583,0.362,2.19347767308059e-33,lymphatic,GAS6
BORCS7,1.66135830284828e-37,0.429555485461716,0.604,0.391,2.37657305222446e-33,lymphatic,BORCS7
SLC50A11,2.22062729509708e-37,0.253981935643492,0.402,0.233,3.17660734563637e-33,lymphatic,SLC50A1
GPR146,3.05255229930882e-37,0.514638085449543,0.412,0.211,4.36667606416127e-33,lymphatic,GPR146
VDAC3,3.21562754590008e-37,0.404859763792505,0.598,0.384,4.59995520441007e-33,lymphatic,VDAC3
DEGS1,3.34855127472487e-37,0.439892815121937,0.628,0.409,4.79010259849392e-33,lymphatic,DEGS1
TNFAIP8L11,3.88887798799105e-37,0.388776083032331,0.467,0.267,5.5630399618212e-33,lymphatic,TNFAIP8L1
PDK2,4.48771084569259e-37,0.300330993337239,0.242,0.102,6.41967036476325e-33,lymphatic,PDK2
TPGS2,4.67589809343677e-37,0.405737423531781,0.443,0.243,6.68887222266131e-33,lymphatic,TPGS2
PDIA51,4.80957244640301e-37,0.270775505174165,0.448,0.267,6.8800933845795e-33,lymphatic,PDIA5
TUBG2,5.92923316451265e-37,0.321567506612247,0.224,0.093,8.48176804183535e-33,lymphatic,TUBG2
PIP4K2C,1.11087398106538e-36,0.294973097563916,0.121,0.023,1.58910522991402e-32,lymphatic,PIP4K2C
SIN3B1,1.17707330942509e-36,0.420535977127067,0.418,0.228,1.68380336913259e-32,lymphatic,SIN3B
SIRT2,1.22648845193492e-36,0.332272273787889,0.434,0.244,1.7544917304929e-32,lymphatic,SIRT2
TIE11,2.08899729429247e-36,0.344706082694495,0.819,0.698,2.98831062948538e-32,lymphatic,TIE1
PRUNE2,4.06478147063013e-36,0.311110286316403,0.13,0.03,5.8146698937364e-32,lymphatic,PRUNE2
FAXDC2,4.13474495360445e-36,0.34433956643794,0.169,0.051,5.91475265613117e-32,lymphatic,FAXDC2
ARHGAP17,4.7191829196122e-36,0.31054764571637,0.452,0.266,6.75079116650525e-32,lymphatic,ARHGAP17
SYPL1,5.64058754448265e-36,0.387256810856267,0.808,0.616,8.06886048238243e-32,lymphatic,SYPL1
UGP2,6.05067710280157e-36,0.443766606726102,0.474,0.306,8.65549359555765e-32,lymphatic,UGP2
NTPCR1,6.66449334152567e-36,0.356409360386708,0.392,0.211,9.53355772505248e-32,lymphatic,NTPCR
IL10RB,6.90797378293469e-36,0.286254070695835,0.306,0.16,9.88185649648808e-32,lymphatic,IL10RB
EPS15,8.81457219343524e-36,0.316419327983395,0.43,0.253,1.26092455227091e-31,lymphatic,EPS15
DAPK11,9.27313416540564e-36,0.295071856959616,0.213,0.091,1.32652184236128e-31,lymphatic,DAPK1
GTF2IRD2B,1.11014930389473e-35,0.398175881989905,0.267,0.114,1.5880685792214e-31,lymphatic,GTF2IRD2B
ARL4A,1.17312911819799e-35,0.398185603116485,0.766,0.585,1.67816120358223e-31,lymphatic,ARL4A
ZNF706,1.29087996509791e-35,0.34178919167457,0.789,0.597,1.84660379007256e-31,lymphatic,ZNF706
COL9A3,1.69914908682018e-35,0.393365776115404,0.139,0.033,2.43063276869627e-31,lymphatic,COL9A3
PIGX,1.93033870567509e-35,0.37481266479564,0.25,0.099,2.76134951846821e-31,lymphatic,PIGX
SLC35B2,2.08203633290625e-35,0.306864890918961,0.235,0.094,2.97835297422239e-31,lymphatic,SLC35B2
MRPL37,2.75568546858728e-35,0.305960804379896,0.455,0.265,3.94200806281411e-31,lymphatic,MRPL37
